article_id,title,sentence,label
249,Student arrested after teacher takes smartphone: Do our devices own us?,the video of his attack has resulted in national attention,anecdote
244,Southern Baptist Convention President: The spiritual state of our union.,"It is time to stop making every issue about ourselves, posturing to ensure we get our way",assumption
242,"Sony, North Korea and 'The Interview': When lack of principle meets personal cowardice.",There are already voices seeking to convince us that this isn't a big deal,assumption
102,Guantanamo's shameful 13th year.,"Resettling detainees back to countries that will expose them and their families to threats, persecution, and - in the case of detainees who are not cleared- to ongoing detention and torture, will only deepen years of suffering and injustice",assumption
183,The Observer view on the Paris attacks.,"There are many others - governments, dictators, religious fanatics - who would also like to shoot it down",assumption
183,The Observer view on the Paris attacks.,The Observer view on the Paris attacks.,title
300,Zero suicides is an admirable aim but it requires all-out change.,"Speaking out about dealing with depression shouldn't be considered a ""brave"" act",assumption
292,The widening war in the Middle East.,"We've also heard rumours of the US A-10 ""tank buster"" arriving to support the US mission in Iraq",assumption
20,Assad's crumbling presidency.,what is Assad still president of?,assumption
123,The internet is fertile ground for the mosaic of allegiances out of which teens build identity.,I wrote letters,anecdote
221,Rejected by your parents? Remember: you are not alone.,the teenager can sense some of this,assumption
64,The crisis in Iraq: Was the rise of ISIL a surprise?,The period after 1993 ushered in a renewed mosque building effort,assumption
298,Young v  UPS: Supreme Court should uphold rights of pregnant workers.,"At this divisive moment in our nation, we celebrate an issue that can bridge our differences, strengthen civil discourse and fortify our country's economic, political and moral foundations",assumption
148,Let's see Turkey for what it really is.,"What a tragedy it would be if broken promises from Europe, combined with a lack of US leadership and strategy in the Middle East, results in a Turkey that becomes more fundamentalist, anti-western, and pro- Russian",assumption
245,"Stalin, Muhammad and Obama.",deny or twist them,assumption
127,Iran talks: Moving beyond 'worn out' policies.,Senator Bob Corker is also working on a bill to ensure the congress must approve any final deal with Iran,assumption
242,"Sony, North Korea and 'The Interview': When lack of principle meets personal cowardice.",America's enemies are connoisseurs of weakness,assumption
146,"Can you stop using these three labels in 2015: 'Poor people,' 'date rape' and 'victim'.",to call them victims is to deny their courage and strength,assumption
11,"Amnesia, not immigration, is our problem.",Anti-immigration parties are having a field day,assumption
97,The generational change in US-Cuba relations.,"which plunged the island into a five-year economic tailspin, contracted its GDP by 30 to 45 percent, and precipitated a number of changes to Cuban policy and law",assumption
55,"CIA interrogations report: Feinstein offers aid and comfort to enemy, stabs heroes, allies in the back."," the release of this report just now-- which may lead to the deaths of more Americans, as the senator has been warned-- is another sign of the Obama administration's desperation",assumption
187,Oscars delirium: a seasonal condition in which even critics become starstruck.,This insidious messing with its components could provoke an Indian mutiny among Creme Egg lovers,assumption
93,From Ferguson to immigration: Obama's divide and conquer political strategy has failed our nation.,"Most important, perhaps, is that the declines were recorded not just for whites, but for all races",statistics
194,The Paris attackers hijacked Islam but there is no war between Islam and the west.,That was wrong,assumption
261,TV debates: why broadcasters should give Cameron the empty chair treatment.,they are prepared to be tough,assumption
172,North Korea: An 'act of war' over a movie?,"Losing $45m in production costs for ""The Interview"" is nothing compared to Sony's potential liability",assumption
93,From Ferguson to immigration: Obama's divide and conquer political strategy has failed our nation.,pictures of looting and the inflammatory rhetoric of self-interested activists like Al Sharpton will inevitably sharpen racial divides,assumption
121,India's mass conversion problem.,"They will then give the go-ahead only once he is satisfied that one is not swapping religions for monetary benefits or other inducements, or by being taken in by fraud, or being swayed by either promises of salvation or threats of incurring divine displeasure, as the case may be",assumption
263,This UK antisemitism survey would have shocked my great uncle Alex.,he had been in Britain as part of the Free French before he was captured,anecdote
255,"Torture is a crime, time to end the impunity.","At times, he was ""hysterical"" and ""distressed to the level that he was unable to effectively communicate""",testimony
270,Obama's terror strategy is failing: US must heed lessons of 9/11.,"the Islamic State counted affiliates in Algeria, Libya, Egypt, Saudi Arabia",anecdote
188,It's time to reinvent what universities can be.,The debate about innovation has centred on distance learning and Moocs (Massive Online Open Courses),assumption
116,"If Abbott is serious about tackling terrorism, cutting foreign aid is the worst way to go about it.", it is giving significantly less,assumption
130,I survived the Bhopal gas tragedy.,I was born in July 1984,anecdote
248,Straightwashing at the movies: the Pride DVD shows gay people still make the film industry nervous.,"But in general, gay storylines were box office poison",assumption
152,Jim Murphy's mansion-tax boast is a cynical attempt to buy Scottish votes.,It is too easy to conflate London with bankers and the international glitterati,assumption
69,Did Coltrane say 'Allah Supreme'?,"as the US celebrates and and tries to mainstream figures from the turbulent 1960s, voices from the communities that produced the likes of Coltrane, Malcolm X and Muhammad Ali, should be heard - especially as the domestic and foreign policies that pushed African Americans towards Islam a century ago are still with us",assumption
128,Islamic civilisation is in Europe's DNA.,it is also counterproductive,assumption
263,This UK antisemitism survey would have shocked my great uncle Alex.,"Elite, domineering and sure of themselves",assumption
229,Is Russia overstretching itself?,they are likely to hand over their sovereignty to Russia,assumption
154,Mario Cuomo and the folly of progressivism.,"In most media accounts, references were made to two speeches Cuomo delivered in 1984, one at the Democratic National Convention in San Francisco where Walter Mondale was nominated for president, and the other at the University of Notre Dame where Cuomo spoke about abortion and the ""proper"" role of religion in politics",anecdote
58,"Punishment, not apology after CIA torture report.","The memo was written by John Yoo, a lawyer in the Department of Justice's Office of Legal Counsel (OLC)",anecdote
179,Obama's big government policies don't create enough decent jobs.,"Workers in finance, technology and other high skilled professions are getting good raises",assumption
273,Why Vladimir Putin should be at the Auschwitz memorial ceremony.,"And now Putin's ill-disguised attempts to reassert Russian control over Ukraine have of course reminded the Polish people all too clearly of what Soviet ""liberation"" meant for them in 1945",assumption
292,The widening war in the Middle East.,the latest Israeli attack comes in a series that preceded the outbreak of civil war,assumption
122,The Indian government won't stop my fight to save Mahan's forests.,Essar is based in London,common-ground
221,Rejected by your parents? Remember: you are not alone.,"to a great extent, they are your environment",assumption
13,Anxious Britain will find no succour in a TV election debate.,The prospect of the television election debates elicits from me two incompatible responses,anecdote
55,"CIA interrogations report: Feinstein offers aid and comfort to enemy, stabs heroes, allies in the back.",But the president wrapped it,assumption
87,Five ways Obama could make Castro pay Cuba's $6 billion debt to Americans.,Five ways Obama could make Castro pay Cuba's $6 billion debt to Americans.,title
150,Little Hope Was Arson': Why I made a movie about burning churches.,their faith in God stumbled,anecdote
188,It's time to reinvent what universities can be.,Yet the jobs market has changed beyond recognition,assumption
97,The generational change in US-Cuba relations.,a new face of the Cuban American has emerged,assumption
88,Foie gras is exactly as delicious as you've heard. It should nonetheless be banned.,"many chefs and foodies have held that banning foie gras is the equivalent to ""cultural imperialism"" and is an abridgment of their basic rights",assumption
70,"Diversity among police officers is key, but it won't solve the problems with policing.",Why does this matter?,assumption
162,"Inside the National Gallery, a portrait of modern inequality."," Cameron's manifesto will make strikes near-impossible, with a 40% ballot threshold unknown anywhere in the democratic west",assumption
291,Why Tunisia succeeded where Egypt failed.,"As revolutions from Iran to Cuba have shown, its all too easy for revolutions fought in the name of human rights, justice and dignity to themselves produce violent and repressive systems",assumption
31,A bully in Harvard Yard: What professor's $4 food fight tells us.,Edelman's exchange with Duan has become a viral sensation,assumption
73,Simper while you sing. The ghastly Ed Sheeran effect.,"With Google Glass, I didn't have long to wait",anecdote
278,What freedom of speech?,the debate over Obama's absence misses the point,assumption
138,"If je ne suis pas Charlie, am I a bad person? Nuance gets lost in groupthink.",Murder is not an acceptable consequence for anything,assumption
290,Why most Americans oppose more gun control.,"People answered ""Yes"" by a margin of 63 to 30 percent",statistics
250,Sustaining Iran's regional ambitions at all costs., western sanctions have caused Iran's oil exports to plummet compared with a few years ago,assumption
281,What I wish Obama had said in his State of the Union address.,I pretended taxing the rich would solve our financial problems,assumption
44,Charlie Hebdo and western liberalism.,It is only by uncritically adopting the hegemonic narrative of western liberalism that one could reach the conclusion that the biggest threats to freedom of expression in the world today are Islam and North Korea,assumption
293,Will Congress give Alibaba a green light to crush America's small businesses?,I lived there and helped U.S  companies negotiate trade deals and contracts,anecdote
195,"Paris lessons: US must revoke citizenship of Americans who join ISIS, Al Qaeda.",This is basic common sense,assumption
256,Torturing Muslims is an 'awesome' way to get things done.,"Tantaros seems to be forgetting that she is able to be on television in part because one or two generations ago, a few people declared that women not being able to participate in news media was not very ""awesome""",assumption
242,"Sony, North Korea and 'The Interview': When lack of principle meets personal cowardice.","Nobody wanted to be held responsible for domestic acts of terror, bombings of their offices or attacks on their personnel",assumption
283,Where's the attention from Sharpton & Jackson for Black lives in St  Louis beating?,Mandatory body cameras for police are a good idea,assumption
48,Children in our towns and cities are being robbed of safe spaces to play.,The council or land corporation would specify the number and type of homes,assumption
300,Zero suicides is an admirable aim but it requires all-out change.,Just a few suicides?,assumption
93,From Ferguson to immigration: Obama's divide and conquer political strategy has failed our nation.,"Last August, after the shooting of Michael Brown (but before the grand jury decision in the case), a New York Times/CBS poll surveyed voters on their attitudes about race",anecdote
263,This UK antisemitism survey would have shocked my great uncle Alex.,"Not as bad as expressing outright sympathy with the killer of the Jews, as the reliably idiotic ""comedian"" Dieudonne M'Bala M'Bala did on Facebook, but still bad",assumption
231,Saluting the silent heroes of the US Navy's submarine force.,forming an everlasting bond amongst the crew,assumption
273,Why Vladimir Putin should be at the Auschwitz memorial ceremony.,On 27 January 1945 a reconnaissance patrol from the Soviet 107th Rifle Division emerged from the snow-laden forest 70km west of Krakow,anecdote
281,What I wish Obama had said in his State of the Union address.,They strangle opportunity,assumption
19,The asphyxiated politics of the Muslim world.,The asphyxiated politics of the Muslim world.,title
64,The crisis in Iraq: Was the rise of ISIL a surprise?,This seemingly counterintuitive alliance has its rationale and deep roots in history,assumption
127,Iran talks: Moving beyond 'worn out' policies.,The world has heard expressions of commitments and hope from Iran and the countries P5+1 for over a year now,assumption
209,Privatising Mexico's oil industry spells disaster.,What's going on?,assumption
97,The generational change in US-Cuba relations.,"Four months after taking office, the administration quietly continued to liberalise relations between the US and Cuba",assumption
242,"Sony, North Korea and 'The Interview': When lack of principle meets personal cowardice.","In Hollywood lingo, the issue is under development",assumption
19,The asphyxiated politics of the Muslim world.,"The fundamental reason behind this shameful situation in many Muslim countries is clearly the failure of political leadership, exacerbated by the sheepish role of the religious scholars and an absence of a strong civil society",assumption
297,What happens on tour stays on tour': how a week on a young Tory campaign bus might look.,"""What happens on tour stays on tour,"" says one young volunteer, handing out the free, blue-coloured contraceptives as the group pass Milton Keynes",anecdote
139,Je Suis Charlie? Media need to stop covering for murderous Muslims.,But it wasn't just whether to run the images,assumption
209,Privatising Mexico's oil industry spells disaster.,"Without functional regulatory and judicial controls, it is technically and politically not feasible for any oil-funded social development fund to effectively spread wealth to future generations through new public education programmes, a modernised public health, adequate environmental standards and a much-improved physical infrastructure",assumption
274,When should voluntary euthanasia not be an option?,Relatives of murder victims often demand the death penalty as the ultimate punishment,assumption
265,Unbroken': Where's the rest of Louis Zamperini's story?,which doesn't really fit in this instance,assumption
298,Young v  UPS: Supreme Court should uphold rights of pregnant workers.,"When she became pregnant, her midwife recommended that she lift no more than 20 pounds during her pregnancy",anecdote
61,Confessions of a teenage shoplifter.,Stores close,anecdote
192,"Paris attacks: unless we overcome fear, self-censorship will spread.","As Paris looked like a war zone, it flogged the Saudi liberal Raif Badawi for insulting Islam",anecdote
73,Simper while you sing. The ghastly Ed Sheeran effect.,Thus Google Glass purchasers can at least have the satisfaction of knowing that they were pioneers - the flint that created the spark that lit the fire,assumption
195,"Paris lessons: US must revoke citizenship of Americans who join ISIS, Al Qaeda.",France has a problem with homegrown radicals,assumption
265,Unbroken': Where's the rest of Louis Zamperini's story?,"Fortunately, in addition to Hillenbrand's book, people can read Louis\' story in his own words",assumption
264,Ukraine: The opportunity of war.,"Support for a ""common state"" with Russia declined from the impressive 15-20 percent in the past to 5 percent",statistics
295,I witnessed the Peshawar massacre'.,"""Get under your desk, fast, get under your desk,"" she said",testimony
81,Do you really think your fat joke about Chris Christie is funny?,This bias - this discrimination - on the part of employers costs them top talent and actually winds up adding to stereotypes about us,assumption
278,What freedom of speech?,because the government does not trust the local police to use guns to keep the streets safe or private persons to use guns to defend their own lives,assumption
238,The rights of sex workers.,"anyone renting indoor space to sex workers can be charged with ""pimping""",anecdote
100,A Greek euro exit would hurt Europe - but not as much as it would hurt Greece.,An unreformed social security system still benefits better-off households more than the destitute,assumption
120,More immigration and population growth? London can take it.,average house prices soar to 14 times the average salary and rents rise uncontrollably,statistics
148,Let's see Turkey for what it really is.,It is not just US foreign policy pushing Turkey away from the West,assumption
21,Atlanta Fire Chief: I was fired because of my Christian faith.,Kelvin Cochran was five-years-old when he realized that he wanted to be a firefighter,anecdote
22,Forget the bad science. Here are my top 5 dos and don'ts of dating.,you don't drink,assumption
55,"CIA interrogations report: Feinstein offers aid and comfort to enemy, stabs heroes, allies in the back.",the folks I know back home in the Pennsylvania coal towns would skin terrorists alive then get out the salt shaker,assumption
25,Beyond New Year's Resolutions: Fifteen ways to improve your life in 2015.,That page or paragraph might be the one that makes you feel profoundly sad or powerless or guilty or ashamed,assumption
153,Marathons don't cut it any more - the extreme events offer the best rush.,what if I came last?,anecdote
292,The widening war in the Middle East.,"It has been a week of air strikes ""whodunnit"" mysteries in the Middle East",assumption
92,The freedom to take offence.,they needed to stay true to who they are by printing such a cartoon,assumption
222,Religious Freedom Day 2015: What our Founders understood about freedom of faith.,"In America, any person can live their faith or choose to have no faith; in many parts of the world that simple truth is revolutionary",assumption
130,I survived the Bhopal gas tragedy.,though we generally avoided bringing it up,anecdote
71,Does Europe remember the Geneva Convention?,Fights have become frequent inside these centres,assumption
152,Jim Murphy's mansion-tax boast is a cynical attempt to buy Scottish votes.,"At the very least, a lot of work needs to be put in to reassure those voters, and to fashion a tax that will not hit those people unfairly",assumption
36,Can solar power replace oil in the Middle East?,it can become a world leader in renewable energy production as well,assumption
2,2015: Will America continue its slow march toward destruction of liberty?,The British author is correct,assumption
181,"Obama's State of the Union fantasy world: We need a real national security strategy, VA reform.",Here's a prediction: expect a narrative to emerge in certain media outlets in the coming days that Tuesday night's State of the Union speech was a grand return to form for President Obama,assumption
267,UN marks Human Rights Day by promoting violation of human rights.,"According to formal guidelines, it must have been approved at the highest levels - the Director- General, Michael M? ller of Denmark",anecdote
256,Torturing Muslims is an 'awesome' way to get things done.,I think the timing is perfect,assumption
282,Where Afghan law fails women.,"As a result, when the law was presented to the plenary in May 2013, conservative MPs who were opposed to EVAW were further emboldened",assumption
293,Will Congress give Alibaba a green light to crush America's small businesses?,"a strong IPO debut could yield billion-dollar payouts for Beijing's sovereign wealth fund and several private investment firms tied to children and grandchildren of Party leaders.""",testimony
235,Selma' sets off new fight over Martin Luther King's contested legacy.,That is why facts about Dr  King are subject to a constant power struggle,assumption
204,"In the UK, we also can't breathe.","The police killing of Duggan in 2011, which sparked the riots of that summer, is the clearest recent case",assumption
234,High School: Islamic vocabulary lesson part of Common Core standards.,Notice how the school district dodged my question?,assumption
240,The single reason why I celebrate Christmas.,"At ninety-one, it's the oldest, independent, Spanish-speaking Pentecostal organization in the country, with hundreds of churches in the United States, Mexico, and Central America",anecdote
269,US economy: Why I'm optimistic about growth in 2015.,"This is creating an anti-Keynesian boost to growth, because the government is taking fewer private sector resources each month",assumption
257,Town told to keep Christ out of Christmas parade.,"""Somebody filed a complaint and we had to stop that,"" the mayor said",testimony
22,Forget the bad science. Here are my top 5 dos and don'ts of dating.,2) Do get drunk,assumption
50,"Christian ex-fire chief fires back at Atlanta mayor, files discrimination complaint.","""I believe that I have been discriminated against because of my religion,"" Cochran wrote in the complaint",testimony
252,"The Paris unity march shows we must protect freedom of expression, not curtail it further.",I was just one Australian face in a human sea of more than one and half million Parisians yesterday,anecdote
249,Student arrested after teacher takes smartphone: Do our devices own us?,Why would they interrupt meetings and family time to check them?,assumption
13,Anxious Britain will find no succour in a TV election debate.,But it's gone on long enough,assumption
161,"My brain tumour will be removed this week, and I can be thankful.",I have two main worries,assumption
119,Immigration debate: What US could learn from Britain's David Cameron.,"One parent lives in Britain to get the benefit, another stays in their home country with the children",assumption
102,Guantanamo's shameful 13th year.,"as inmate transfers continue, the US must abide by the principle of ""non-refoulement"", ensuring detainees' right to not be returned to a place where they will face persecution, torture or death",assumption
286,Who is a German?,"In Germany, around 30 percent of the population thinks PEGIDA's concerns are legitimate",statistics
242,"Sony, North Korea and 'The Interview': When lack of principle meets personal cowardice.","The United States was then, as it is now, engaged in a war against Islamic extremism",assumption
90,Fossil fuels are no catastrophe. They have made our lives better.,we regard nature as pristine and think it must never be altered,assumption
274,When should voluntary euthanasia not be an option?,the fact that a person believes that their life isn't worth living doesn't make it acceptable for them to be euthanised,testimony
118,Immigration: Congress must reassert its authority and preserve our Constitution.,"We've got a porous, dangerous border, a flood of illegal immigrants whose increasing numbers drive down wages and can overburden social services",assumption
69,Did Coltrane say 'Allah Supreme'?,"former US President Bill Clinton, a saxophonist and Coltrane fan, is said to have ""A Love Supreme"" set as the ringtone for when Hillary calls",assumption
79,Expert: Blacks trust police more than whites do.,Blacks apparently trust the police to do their job more frequently than whites do,assumption
111,The Hinchingbrooke fiasco shows privatisation is no answer to NHS woes.,And what solution has Monitor- Lansley's regulator - floated for Hinchingbrooke's struggling NHS neighbour at Peterborough and Stamford?,assumption
115,Fearmongering in Sydney.,Although the September raids and arrests of suspected domestic terrorists in Sydney and Brisbane set a new landscape and brought the thought of an attack to our own shores,anecdote
289,Why #illridewithyou is an ill ride.,"International media agencies described the perpetrator, the now-deceased Bradley William Stone, simply as ""a suspect"", ""a gunman on the loose"" and even ""a Montgomery man""",anecdote
281,What I wish Obama had said in his State of the Union address.,He created it?,assumption
191,The Paris attacks and the failure of the republic.,"We expected to find an answer to this question in Prime Minister Manuel Valls's speech at the National Assembly in which he outlined ""exceptional"" measures to be taken",anecdote
190,Palestine's wasted time at the UN., he should have done this the moment Palestine's upgraded status at the UN allowed it do so more than two years ago,assumption
243,Sony scraps 'The Interview': Dark day for America when we cave over silly Seth Rogen comedy.,That is why Sony should not buckle to the pressure of these vile threats,assumption
143,We are the last generation that can fight climate change. We have a duty to act.,"Addressing discord in a manner that solves, rather than multiplies, the problem may be the greatest test our human family faces in the 21st century",assumption
4,? 300 for a job reference is the latest outrage in the exploitation of interns.,His market is ambitious but terrified young people who are overqualified and unemployed,assumption
230,Russia is part of the solution and the problem., Russia firmly believes that Americans are interventionists and falsely moralistic in their discourse,assumption
242,"Sony, North Korea and 'The Interview': When lack of principle meets personal cowardice.",Sony co-chairman Amy Pascal originally greenlighted this film,anecdote
179,Obama's big government policies don't create enough decent jobs.,"In addition to the Keystone pipeline, the Administration continues to block petroleum development off the Atlantic, Pacific and Eastern Gulf Coasts",assumption
25,Beyond New Year's Resolutions: Fifteen ways to improve your life in 2015.,It makes humanity go viral in a way that YouTube can't,assumption
131,It's going to get worse for French Muslims.,Could this attack have been motivated by the editorial slant of the newspaper that has been subject to threats?,assumption
40,Chaplain punished for sharing his faith in suicide prevention class.,"""The bottom line is -- that is exactly what they are trying to accuse him of-- when nothing could be further from the truth,"" Crews told me",testimony
10,"If America wants to make sure it never tortures again, it must choose law over secrecy.","And above all, there remains the CIA's ability to keep all the evidence of its crimes classified",assumption
191,The Paris attacks and the failure of the republic.,"Following the Paris attacks, there appears to be a consensus that France has experienced a turning point in its modern history",assumption
28,The big orange shed that holds the key to Britain's economic recovery.,"he was told that Building Bloqs was a lovely idea,""but I am never going to make five times my money back off you guys""",testimony
50,"Christian ex-fire chief fires back at Atlanta mayor, files discrimination complaint.","""It declares his innocence and then declares him guilty,"" he said",testimony
116,"If Abbott is serious about tackling terrorism, cutting foreign aid is the worst way to go about it.","cutting off foreign aid to programmes that provide education, reduce poverty and improve gender equality is one of the worst ways to go about it",assumption
19,The asphyxiated politics of the Muslim world.,"Behind the furore, a democratic deficit and lack of confidence are big issues for many politicians",assumption
234,High School: Islamic vocabulary lesson part of Common Core standards.,Somebody got their ____ hand caught in the ____ cookie jar,other
162,"Inside the National Gallery, a portrait of modern inequality.","This has been corrected to:""Oxfam tells them 1% of the population will by next year own more of the world's wealth than the other 99%""",other
238,The rights of sex workers.,"India's chair of the National Commission of Women, Lalitha Kumaramangalam, recently stated that the ""Immoral Traffic Prevention Act"" should be revised in order to create""conditions conductive for sex workers to live with dignity""",testimony
125,Iran: A not so unlikely ally.,The Iranian government has been trying to force the US to concede this geographic fact since 2003,assumption
54,"CIA interrogation report: Democrats want to punish America, blame Bush.",So CIA officers did what they thought necessary to protect Americans,assumption
270,Obama's terror strategy is failing: US must heed lessons of 9/11.,Obama's terror strategy is failing: US must heed lessons of 9/11.,title
122,The Indian government won't stop my fight to save Mahan's forests.,One thing is clear,assumption
282,Where Afghan law fails women.,"What was damaging, however, was an unhealthy political rivalry that ensued among mostly female parliamentarians and supporters of EVAW",assumption
117,"If Greece turns left, will Europe follow?","Deflation hits Europe and the prospects of its biggest economies like France's, Italy's and Germany's, are not looking good to pull the Eurozone back to the track of growth",assumption
31,A bully in Harvard Yard: What professor's $4 food fight tells us.,A hardworking Chinese immigrant family found that out,anecdote
238,The rights of sex workers.,their views and political claims aren't always taken seriously,assumption
272,Concerning Violence': Fanon lives on.,and ultimately prescribes a superior concern for private property and material goods than for black life,assumption
157,Military courts and terrorists heroes.,"As a result, over one hundred such courts were established",statistics
63,Could Indiana Gov  Mike Pence be our next president?,"which, Pence's office says, has grown by more than 51,000 over the past year, five times the national growth rate",testimony
64,The crisis in Iraq: Was the rise of ISIL a surprise?,An attempt was made to play down the failure of the campaign in Kuwait and the sanctions imposed by stepping up an openly pro-Islamic propaganda,assumption
14,A re-elected LNP without Campbell Newman: could this be the election that returns Queensland to normality?,there will be seats that swing more or less than the average,assumption
29,Our 'impartial' broadcasters have become mouthpieces of the elite.,CBC refused to answer my questions,anecdote
145,Lebanon has just done the unthinkable.,Imagine 12 million French in the UK today,assumption
13,Anxious Britain will find no succour in a TV election debate.,"This election has already turned ""debate"" into a series of ""dids!"" and""didn'ts!""",assumption
109,"The hapless, harmless Palestinian leader?","for which ""no security officials were convicted""",testimony
295,I witnessed the Peshawar massacre'.,It was very aggressive noise,anecdote
282,Where Afghan law fails women.,"As before, we rejected the proposals to leave underage marriage and the contraction of invalid polygamous marriages as non-punishable acts",anecdote
12,Another climate change summit: Don't give up.,They need to agree a goal of ending carbon pollution and deliver renewable energy for all people on this planet by 2050,assumption
7,Afghanistan conference won't rock the boat.,"There is multitude of examples in the international community's flawed, if not disingenuous, aid programmes and their monitoring in Afghanistan",assumption
282,Where Afghan law fails women.,Afghan women have come a long way since the dark days of the Taliban regime,assumption
7,Afghanistan conference won't rock the boat., both sides - donors and the Afghan government - went on for a decade playing a futile blame game,assumption
267,UN marks Human Rights Day by promoting violation of human rights.,"At least another 75,000 people were butchered in Syria",statistics
98,Germany: a beacon and a force for good in Europe.,When Chancellor Merkel arrived in London last week,anecdote
51,Christians rally to defend fire chief who wrote 'anti-gay' book.,"""What happened to Chief Cochran goes to the core of religious freedom,"" he said",testimony
276,"What do black and white, rich and poor Americans have in common with one another, anyhow?",No exceptions,assumption
192,"Paris attacks: unless we overcome fear, self-censorship will spread.","The mass murder of cartoonists and police officers at Charlie Hebdo, and the attacks on Jews, which revive so many foul memories of European fascism, will change our world - almost certainly for the worst",assumption
76,Eight ways to kill your enemies with kindness.,ShipYourEnemiesGlitter.com has become a victim of its own success,assumption
245,"Stalin, Muhammad and Obama.",whether as a Trotskyist yesteryear or slandered as an Islamophobe today,assumption
194,The Paris attackers hijacked Islam but there is no war between Islam and the west.,It is no accident that Ukip has been on the rise,assumption
70,"Diversity among police officers is key, but it won't solve the problems with policing.","A representative police force can, in other words, have symbolic benefits that enhance the overall status of a police department and also reduce the perception that actions, such as stops or searches, are based on racial profiling",assumption
163,NATO's nuclear relapse.,Shea tells the story of an underfunded alliance that urgently needs to up its military game,assumption
54,"CIA interrogation report: Democrats want to punish America, blame Bush.",And the best legal advice in government said CIA actions to get that information were legal,assumption
167,New York Times columnist Maureen Dowd self-destructs.,"because, as author Thomas Sowell has noted,""What matters today is how well you can concoct a story that fits people's preconceptions and arouses their emotions. Politicians like New York Mayor Bill de Blasio, professional demagogues like Al Sharpton and innumerable irresponsible people in the media have shown that they have great talent in promoting a lynch mob.""",testimony
46,"Just when the Ched Evans debate couldn't get any lower, up pops Gordon Taylor OBE.","""Peter doesn't know what we've done for Paul,"" he announced to the Press Association,""a lot of which has to be confidential.""",testimony
255,"Torture is a crime, time to end the impunity.","Torture is a crime, time to end the impunity.",title
293,Will Congress give Alibaba a green light to crush America's small businesses?,There' s nothing conservative or free market about protecting businesses from competition,assumption
94,From Guantanamo to Montevideo and on to Havana.,Uruguay is the second Latin American country to accept Guantanamo detainees,anecdote
231,Saluting the silent heroes of the US Navy's submarine force.,"you are of the mindset that submarines are all about undersea warfare or hunting the ""Red October""",assumption
188,It's time to reinvent what universities can be.,which increased the student population by Britain by a fifth,statistics
13,Anxious Britain will find no succour in a TV election debate.,Will the leadership debates take on a new piquancy,other
254,"Yes, too many of us are in pointless jobs - but don't despair.",Guy Debord regarded maximum pleasure as the central aim of any revolution,testimony
38,So Catholics needn't breed like rabbits. Then let's drop the contraception con.,"The vast majority of us church- going,""faithful"" Catholics have voted with our gonads and ignored it, and at some point (soon, please!) Rome is going to have to admit it has been wrong, and that the ""contraceptive culture"" is not about a lack of respect for human life",assumption
38,So Catholics needn't breed like rabbits. Then let's drop the contraception con.,"I am prepared to hang on in there, albeit by my fingertips",assumption
114,The hostage rescue dilemma.,"In 2012, US Navy SEALs rescued Jessica Buchanan, an American aid worker, and Poul Hagen Thisted, a Danish aid worker",anecdote
148,Let's see Turkey for what it really is.,"understandably, Ankara has been reluctant to come on board",assumption
215,Race and economics in Hollywood casting., can you recall Hollywood epics about ancient Greece or the Roman empire where the lead actors were Greek or Italian?,assumption
138,"If je ne suis pas Charlie, am I a bad person? Nuance gets lost in groupthink.",But we are none of these people,common-ground
266,United States polarising - inequality and injustice escalating.,given the history of white supremacy it could not be otherwise,assumption
79,Expert: Blacks trust police more than whites do.,The poll results are hardly surprising,assumption
84,Ferguson unrest: Make protesters pay for riot damage.,that assistance should be withdrawn,assumption
132,Is it not time to dismantle the CIA?,"It has become an operational and at times a policy-making arm of the government.""",testimony
274,When should voluntary euthanasia not be an option?,"This week a court in Belgium announced that the convicted rapist and murderer Frank Van Den Bleeken would be put to death by a lethal injection, in spite of the fact that the death penalty is banned across Europe",anecdote
94,From Guantanamo to Montevideo and on to Havana.,"the first one was El Salvador, which welcomed two Chinese nationals in 2012",anecdote
134,It's time to adopt an Alcoholics Anonymous approach to world peace.,"2056 is far enough in the future that it gives us time for enough people to make the requisite shift in belief such that peace will, indeed, reign on planet Earth",assumption
209,Privatising Mexico's oil industry spells disaster.,"This international judicial cooperation must entail the actual implementation of a serious anti-corruption programme within the Mexican state with much broader conflict of interest and traffic of influence statutes, all monitored by reputable international civil society organisations",assumption
144,Last minute Christmas shopping: Five things to avoid.,It's better to buy early - and spread the purchasing over time - so you can more easily absorb the expense,assumption
6,Afghanistan at crucial juncture.,that isn't possible,assumption
227,Russia's next acquisition.,Longer term residency permits are costly,assumption
289,Why #illridewithyou is an ill ride.,Yet Monis was a man of many masks,assumption
118,Immigration: Congress must reassert its authority and preserve our Constitution.,No one doubts that legislative reform is necessary,assumption
228,A Russian bank and French nationalism.,"But first, I got in touch with the First Czech-Russian Bank",anecdote
135,It used to be rude not to answer the phone. Now you're rude if you do.,And the person who has isn't there,assumption
198,Paris: Why Obama's presence Sunday would have been height of hypocrisy.,For a mocking portrayal of Muhammad,assumption
208,"President Obama, here's how you build a legacy.","But the boss I worked for, President Reagan, operated under a different theory",assumption
134,It's time to adopt an Alcoholics Anonymous approach to world peace.,Alcoholics Anonymous reversed this,assumption
83,Ferguson: Obama contines to undermine police departments around the country.,President Obama has continually undermined police departments around the country,assumption
220,The real threat to the Indian state.,they resorted to ethnic cleansing,assumption
